"gvkey","Restate_Int","act","bkvlps","cogs","dltt","dp","dv","ebit","gdwl","ppent","revt","xlr","leverage_index","depre_index","saleadmin_index"
8219,0,334.241,25.2729,664.427,199.294,23.125,14.387,98.847,222.43,87.323,1143.369,5.108,0.596258388408364,0.209374547298276,0.00446749911883215
8219,0,298.099,25.394,570.247,234.414,22.298,0,73.439,257.921,92.502,999.724,5.108,0.786362919701173,0.194233449477352,0.00510941019721443
8219,0,184.303,6.3433,447.14,146.408,20.736,5.889,43.71,0,79.54,813.715,5.108,0.794387503187685,0.206789261637879,0.00627738213010698
8229,0,46.547,13.3658,71.901,19.573,1.918,0,9.874,23.821,6.862,107.978,2.726,0.420499709970567,0.218451025056948,0.0252458834206968
8229,0,46.457,14.3994,75.652,12.06,2.1,0,8.452,24.922,7.729,111.733,5.108,0.259594894203242,0.213653474412453,0.0457161268380872
8229,0,49.197,10.4443,75.148,19.744,2.835,0,4.742,4.594,14.716,110.825,74.03,0.401325284062036,0.16152925759216,0.667990074441687
8229,0,43.737,9.3685,58.13,9.029,2.611,0,2.81,4.183,13.522,87.657,2.726,0.206438484578275,0.161842186822042,0.0310984861448601
8229,0,43.098,7.0877,52.056,9.05,2.415,0,-2.788,5.15,15.605,72.585,137.408,0.209986542298947,0.134017758046615,1.89306330509058
8247,0,4019,18.472,6473,1169,372,316,1314,1166,2304,10239,2.726,0.290868375217716,0.139013452914798,0.000266236937200899
8247,0,4592,19.7097,7036,1155,380,316,1367,1396,2496,11081,2.726,0.251524390243902,0.132127955493741,0.000246006678097645
8247,0,7136,25.3417,7087,1201,380,335,1318,1476,2426,11254,137.408,0.168301569506726,0.135424091233072,0.0122097032166341
8247,0,6348,20.2985,10061,3009,546,343,1430,2641,2798,15901,2.726,0.474007561436673,0.163277511961722,0.000171435758757311
8247,0,5981,22.6537,7539,3074,480,353,941,2784,2754,12284,74.03,0.513960876107674,0.148423005565863,0.00602653858677955
8264,0,5980,21.0068,7844,9542,1735,350,2124,11923.1,19955,11703,137.408,1.59565217391304,0.0799907791609036,0.0117412629240366
8264,0,5867,22.348,8722,8633,1709,456,2108,11923.1,21785,12539,137.408,1.47145048576785,0.0727419766748957,0.0109584496371321
8264,0,5511,24.0942,9353,9753,1770,496,2114,10128.841,23656,13237,74.03,1.76973326075122,0.0696137811688822,0.00559265694643801
8264,0,6403,25.8785,10716,10534,1651,546,2261,12503,26261,14628,2.726,1.64516632828362,0.0591501862997994,0.000186354935739677
8264,0,5657,27.8313,9348,11208,1752,590,2299,12854,28892,13399,2.726,1.98126215308467,0.05717269285994,0.000203448018508844
8266,0,6.165,1.9185,4.303,56.686,0.549,0,-1.085,5.463,9.457,13.149,74.03,9.19480940794809,0.0548670797521487,5.63008593809415
8266,0,6.263,1.2088,2.932,55.021,0.773,0,-3.166,5.463,2.386,12.328,2.726,8.78508701900048,0.244697689142134,0.221122647631408
8266,0,18.305,3.0883,3.056,15.55,0.744,0,-5.841,5.463,3.735,6.733,82.987,0.849494673586452,0.166108506363027,12.3254121491163
8266,0,23.102,2.7024,2.872,6,0.628,0,-4.887,5.462,1.838,5.868,2.726,0.259717773352956,0.254663422546634,0.46455351056578
8266,0,10.871,2.3991,12.961,10,1.344,0,-2.302,10.243,4.892,22.026,137.408,0.919878576027964,0.215522771007056,6.23844547353128
8272,0,13318,23.9689,9980,4985,646,268,1111,4981,12101,11737,74.03,0.374305451268959,0.0506785910410293,0.00630740393626992
8272,0,12016,28.6673,9319,4687,657,283,1785,6333,13175,11761,74.03,0.390063249001332,0.0474985540775014,0.00629453277782501
8272,0,11338,31.924,9073,4655,686,316,1679,6331.4,14884,11438,82.987,0.410566237431646,0.0440590879897238,0.00725537681412834
8272,0,2476,32.7506,8731,6646,687,339,1340,6017.161,16865,10758,5.108,2.68416801292407,0.039140838650866,0.000474809444134597
8272,0,2295,36.5384,6025,7462,775,351,1306,6534,18281,8106,74.03,3.25141612200436,0.0406696053736356,0.0091327411793733
8290,0,379.496,10.5059,883.883,170,23.909,0,239.839,320.2,230.1,1331.058,74.03,0.447962560870207,0.0941265860658481,0.0556174111120627
8290,0,149.413,4.8724,143.953,122.673,24.488,0,39.788,132.375,69.216,301.691,5.108,0.821032975711618,0.261333561000598,0.0169312309614805
8290,0,290.748,6.216,420.417,350,35.3,1.317,62.057,308,300.732,691.851,74.03,1.20379159959828,0.10504951909342,0.107002808408169
8290,0,224.62,4.7565,193.685,145.5,31.753,1.423,-6.866,1.84,262.205,363.489,82.987,0.647760662452141,0.108018832622347,0.228306771319077
8290,0,522.152,2.1829,826.338,636.582,90.7,8.517,50.935,310.173,587.196,1208.097,5.108,1.21915074537683,0.133796334540992,0.00422813731016632
8293,0,315.8,11.1959,471.9,97.7,32.7,0,65.2,221.2,164.1,809.1,2.726,0.309373020899303,0.166158536585366,0.00336917562724014
8304,0,1160.392,9.1681,887.158,510.161,90.921,47.075,246.621,252.904,608.758,1902.284,137.408,0.439645395693869,0.129946732716003,0.0722331681284182
8304,0,1376.981,9.6489,975.425,640.015,95.658,52.379,247.346,246.476,620.979,2016.83,137.408,0.464795810544953,0.133481804595632,0.0681306803250646
8304,0,1659.639,9.5541,1268.211,747.051,92.599,59.945,389.669,265.893,662.985,2571.645,137.408,0.450128612306652,0.122552886244283,0.0534319472555504
8304,0,1570.45,9.5367,1139.297,577.666,89.171,64.914,329.645,282.777,681.658,2329.158,82.987,0.367834697061352,0.115681947617435,0.0356296137917651
8326,0,1971.447,10.3394,5360,1170.3,184.776,274,2035,1518.4,662.101,8083.443,74.03,0.593624885680416,0.218185167385583,0.00915822626571376
8326,0,305.663,-10.2285,110.335,415.653,38.6,0,57.131,2117,260.102,574.724,137.408,1.3598407396381,0.129225783556856,0.239085195676533
8326,0,287.122,3.3631,295.234,349.375,56.833,10.015,71.487,181.355,305.881,582.654,137.408,1.21681724145137,0.156688189592902,0.235831213722037
8326,0,222.321,6.846,499.4,321.583,36.862,0,15.343,54.607,284.437,769.675,74.03,1.44648053940024,0.114728025919782,0.0961834540552831
8326,0,2937,9.0096,19298.7,2904,550,68.665,3150.7,3309,2920,24881,1399.121,0.98876404494382,0.15850144092219,0.0562325067320445
8330,0,483.072,5.261,1403.424,385.685,61.368,15.267,-1321.368,0,603.645,304.273,2.726,0.798400652490726,0.0922809027793442,0.00895905979170022
8333,0,464.116,11.008,253.125,202.001,15.251,0,9.074,58.729,87.57,432.256,137.408,0.435238173215317,0.148325731124965,0.317885697364525
8333,1,514.577,12.0247,484.638,0,22.582,0,18.322,63.729,89.155,725.168,137.408,0,0.202099573104701,0.189484367760298
8333,0,523.307,12.9303,475.522,0,25.625,0,52.643,63.729,82.65,769.666,2.726,0,0.236665897021473,0.00354179605179389
8333,0,500.305,11.6689,369.057,0,32.487,0,-20.951,63.729,79.439,578.115,74.03,0,0.290254275146079,0.128054106881849
8333,0,446.171,14.3102,823.594,0,35.612,0,129.583,63.729,74.696,1193.159,2.726,0,0.322841498350074,0.00228469131104907
8334,0,84.492,8.3289,147.336,1.948,3.747,0,14.334,20.622,8.044,205.639,82.987,0.0230554372011551,0.317784751081333,0.403556718326776
8334,0,95.991,6.008,150.557,7.708,3.884,0.004,8.984,25.734,7.535,208.667,82.987,0.0802991947161713,0.340134862947719,0.397700642650731
8334,0,97.879,5.9039,155.07,6.932,4.078,0,-4.336,26.998,7.669,209.484,74.03,0.0708221375371632,0.347152464459011,0.353392144507456
8334,0,110.038,5.9336,172.743,5.852,4.029,0,3.83,25.684,6.879,232.687,82.987,0.0531816281648158,0.369361936193619,0.356646482184222
8334,0,92.916,5.6251,175.064,4.455,3.846,0,-5.765,26.635,6.332,223.048,2.726,0.0479465323518016,0.377873845549224,0.0122215845916574
8336,0,1565.6,3.6274,5920.2,1391.846,357,90.253,400.846,1423.63,1841,7953.912,74.03,0.889017629024016,0.162420382165605,0.00930736975717106
8341,0,28.095,2.5757,14.049,100,12.044,0.271,33.345,0,215.397,66.15,82.987,3.55935219789998,0.0529543925677428,1.2545275888133
8341,0,42.265,4.8947,22.396,165,24.687,0,40.419,0,388.506,97.025,137.408,3.90393942978824,0.0597468979387357,1.4162123164133
8341,0,45.638,5.7029,26.212,205.383,30.439,0,48.965,0,505.971,116.031,2.726,4.50026293877909,0.0567457728230272,0.0234937215054597
8348,0,253.661,12.201,158.005,0,9.645,26.517,29.472,0,54.37,222.251,82.987,0,0.150667812231508,0.373393145587646
8348,0,266.332,13.0808,184.278,0,8.992,26.638,37.425,0,49.895,257.377,2.726,0,0.152699237522713,0.0105914669920001
8348,0,263.931,14.4453,148.931,0,7.707,6.539,18.618,4.351,48.777,200.062,82.987,0,0.136445719141704,0.414806410012896
8348,0,282.678,15.3886,117.027,0,7.057,7.389,27.122,5.376,44.905,175.686,137.408,0,0.13581078480428,0.78212265063807
8350,0,393.029,9.4367,778.104,345.005,17.346,0,56.517,82.703,116.939,932.9,74.03,0.877810543242356,0.129173027516104,0.0793547003966127
8350,0,485.826,12.1977,887.155,371.49,20.14,0,58.655,98.18,104.585,1056.246,74.03,0.764656481950328,0.161475245540188,0.0700878393859006
8357,0,281.335,2.6766,342.199,380.015,67.204,0,94.429,107.606,355.397,531.662,74.03,1.3507562158992,0.159024706519862,0.139242601502458
8357,0,317.574,4.2387,349.626,329.368,69.27,0,135.753,100.315,435.473,586.435,82.987,1.03713780095348,0.137238158825382,0.141510994398356
8357,0,323.183,4.8272,368.049,353.721,85.803,0,176.013,100.315,585.888,654.573,137.408,1.0944913562904,0.12774177411935,0.209920054753251
8357,0,473.291,5.093,521.38,455.073,116.956,0,168.667,0,675.548,829.842,2.726,0.961507824995616,0.147577804023702,0.00328496267964263
8357,0,443.529,5.1265,555.39,411.831,113.975,0,53.764,0,716.798,752.91,137.408,0.928532294393377,0.13719150718668,0.18250255674649
8358,0,2785.872,27.9057,6231.341,938.424,263.072,92.612,849.134,1443.811,1591.917,8215.095,5.108,0.336851082892538,0.141818630730425,0.000621782219195274
8358,0,3138.978,35.2508,7078.331,1059.461,279.225,109.643,993.425,2010.458,1693.794,9385.888,137.408,0.337517816308365,0.141521698473253,0.0146398508058055
8358,0,3386.175,40.5622,7967.033,1089.916,290.9,121.263,1237.651,2254.069,1736.372,10718.059,137.408,0.321872319062069,0.143493325020027,0.0128202317229267
8358,0,4095.625,31.3566,9008.418,1952.452,324.961,142.26,1448.144,2798.092,1926.522,12145.605,137.408,0.476716496261254,0.144331980299207,0.0113133927869382
8358,0,3123.781,26.6663,7784.999,1839.705,355.349,161.575,884.488,2903.077,1880.554,10309.015,82.987,0.588935331894265,0.158928629730359,0.00804994463583572
8386,0,56.991,13.0095,281.548,16.472,4.412,0,3.136,0,39.674,323.4,137.408,0.289028092154902,0.10007712198884,0.424885590599876
8386,0,63.122,13.5014,301.48,14.006,4.086,0,6.654,0,42.927,347.629,137.408,0.221887772884256,0.0869121306872567,0.395271970980557
8386,0,68.922,11.9848,379.376,71.501,6.368,0,1.136,29.514,54.755,435.203,5.108,1.03741911145933,0.10418336796296,0.0117370514449579
8386,0,51.052,2.3,287.276,27.367,8.073,0,-13.59,2.14,34.621,325.151,82.987,0.536061270861083,0.189089801845693,0.255226033442923
8386,0,36.858,1.7805,184.725,18.408,5.271,0,0.146,2.14,26.433,212.522,74.03,0.499430245808237,0.166256623769871,0.348340407110793
8387,0,38.672,3.6762,13.784,30,25.903,0.634,13.077,0,243.132,68.333,5.108,0.775755068266446,0.0962811530098314,0.074751584154069
8387,0,41.17,4.3459,32.33,201.5,76.994,6.016,-25.451,0,420.62,116.154,5.108,4.89434053922759,0.154726354162061,0.0439761006939064
8387,0,28.669,5.7783,30.81,215.5,87.462,6.047,-33.901,0,556.648,111.305,82.987,7.51683002546304,0.135787365512102,0.745581959480706
8387,0,228.229,15.1292,48.137,250,135.705,6.047,-0.449,0,806.335,216.051,2.726,1.09539103269085,0.144054392594794,0.0126173912640997
8387,0,173.378,9.6945,43.964,330.147,369.266,6.047,-338.819,0,673.984,110.426,5.108,1.90420353216671,0.35395734483585,0.0462572220310434
8402,0,4444.301,4.3514,493.738,0,66.517,231.554,649.571,405.842,234.664,1674.596,656.8,0,0.220853905126817,0.39221400266094
8402,0,4861.319,5.1086,542.061,0,73.418,301.313,739.548,407.712,256.087,1886.964,728.3,0,0.222813007389873,0.38596390816147
8402,0,4465.911,3.3194,580.121,0,80.614,442.146,828.267,433.316,275.297,2066.323,804.7,0,0.226500445336053,0.389435727134625
8402,0,4239.826,3.7163,594.746,0,85.772,447.732,805.2,433.316,274.53,2082.759,835.1,0,0.238055853145417,0.400958536249273
8402,0,4159.117,3.8786,567.14,0,86.445,448.558,724.795,421.559,267.583,2000.82,829.3,0,0.244175601929791,0.414480063174099
8423,0,96.946,6.5926,95.353,56,3.863,0,12.157,27.875,8.324,140.496,137.408,0.577641161058734,0.316977106753098,0.978020726568728
8423,0,87.691,3.5139,102.752,49.18,6.651,0,9.427,29.432,8.465,158.006,5.108,0.560832924701509,0.439997353797301,0.0323278862827994
8439,1,841.785,6.2417,264.713,1387.6,91.8,95.531,207.143,1034.9,865.33,634.026,137.408,1.64840190785058,0.0959117361277987,0.216722973505818
8440,0,178.185,16.6734,352.602,325.846,99.483,8.358,160.917,7.718,983.219,672.764,82.987,1.82869489575441,0.0918840087115384,0.123352319684169
8440,0,192.383,20.4014,396.767,428.214,112.144,8.398,170.532,7.718,1358.383,753.929,5.108,2.22584116060151,0.0762610955120171,0.00677517378957435
8440,0,244.072,19.6007,435.212,751.153,142.559,8.499,180.224,7.718,1899.014,840.55,82.987,3.07758776098856,0.0698280198650746,0.0987294033668431
8440,0,263.518,24.387,623.061,1130.1,213.648,9.398,254.79,0,2511.175,1187.017,82.987,4.28851160072557,0.0784080287049838,0.0699122253514482
8440,0,299.242,20.0585,442.693,1118.527,362.911,9.836,-104.496,0,2352.358,807.244,82.987,3.73786767900228,0.133655634119492,0.102802870012041
8446,0,6702,17.1974,11033,3444,372,131,1564,0,3748,18781,82.987,0.513876454789615,0.0902912621359223,0.00441866780256642
8446,0,6648,18.9735,12078,3010,389,153,1888,0,4162,19903,82.987,0.452767749699158,0.0854757196220611,0.0041695724262674
8446,0,6751,23.9279,12189,3505,426,174,1842,0,4959,19860,82.987,0.51918234335654,0.079108635097493,0.00417860020140987
8446,0,6220,18.7162,11571,3505,469,178,1110,0,5367,18486,5.108,0.563504823151125,0.0803632625085675,0.000276317213026074
8446,0,6652,20.2458,10646,2999,495,183,668,0,5357,17556,2.726,0.450841852074564,0.0845864661654135,0.000155274550011392
8455,0,2910,11.6219,4096,6044,688,349,1435,8232.9,10916,6219,82.987,2.07697594501718,0.0592899000344709,0.0133441067695771
8455,0,3630,13.3025,4623,6728,728,409,1548,5921,12069,6899,2.726,1.8534435261708,0.0568883332030945,0.000395129728946224
8455,0,3168,14.8846,3984,6890,756,459,1758,6835,12605,6498,5.108,2.17487373737374,0.0565825911234189,0.000786088027085257
8455,0,4383,13.5538,5417,7151,754,491,1873,2872.888,12416,8044,2.726,1.63153091489847,0.0572513287775247,0.000338886126305321
8455,0,4752,13.7732,5792,7143,773,517,991,6544.278,13174,7556,2.726,1.50315656565657,0.0554241055424106,0.000360772895712017
8465,0,13.158,1.5325,33.013,1.282,2.177,0.599,2.853,0,13.196,45.132,74.03,0.0974312205502356,0.141611916997333,1.64029956571834
8475,0,828.057,10.968,1648.696,586.239,79.887,14.686,-11.658,0,947.389,2235.226,2.726,0.707969378919567,0.0777658584450527,0.00121956348038185
8475,0,768.14,10.5268,1611.929,535.031,88.476,14.757,20.725,0,906.247,2272.161,82.987,0.696527976670919,0.0889453646894663,0.036523380165402
8475,0,749.757,9.0954,1528.552,400.016,81.312,14.177,17.296,0,780.779,2138.075,5.108,0.533527529586253,0.094319509193345,0.0023890649299019
8475,0,715.558,8.1005,1382.881,352.382,73.47,14.111,-13.607,0,740.331,1927.788,82.987,0.492457634461497,0.0902800561808108,0.0430477832624749
8475,0,716.077,8.461,1354.864,306.201,70.529,6.286,55.284,0,706.45,1910.938,5.108,0.427609042044361,0.0907733671051598,0.00267303282471749
8479,0,10454,8.6554,13073,2313,1253,1642,6035,4088,8681,32562,22.838,0.221255022001148,0.126132474330582,0.000701369694736196
8479,0,9130,9.4402,14580,2550,1344,1854,6506,4594,9687,35137,342.364,0.279299014238773,0.121838455262442,0.00974368898881521
8479,0,10151,10.806,16734,4203,1362,2204,7272,5169,11228,39474,934.7,0.414047877056448,0.108181096108022,0.0236788772356488
8479,0,10806,7.8707,18841,7858,1486,2541,7478,5124,11663,43251,1741.223,0.727188598926522,0.113012396379953,0.0402585604957111
8479,0,12571,10.8179,18599,7400,1563,2732,8044,6534,12671,43232,1646.304,0.588656431469255,0.109807503161444,0.038080680977054
8486,0,805.89,6.8564,1617.911,39.969,5.462,0,48.353,26.706,72.813,1733.477,74.03,0.0495960987231508,0.0697796231236027,0.0427060757079557
8486,0,1078.253,9.1835,2865.895,34.135,7.549,0,72.379,26.268,83.811,3042.839,2.726,0.0316576907275009,0.0826291593695271,0.000895873886196411
8486,0,1526.082,13.6486,4360.239,13.358,9.225,0,150.981,26.268,95.437,4628.358,82.987,0.00875313384208712,0.0881408725229787,0.0179301169010694
8486,1,1910.3,23.5565,5300.111,61.58,26.945,0,199.232,588.112,341.33,5660.286,82.987,0.0322357744856829,0.073165433439685,0.0146612732996177
8486,0,1614.554,26.5441,4725.927,84.771,37.992,0,211.543,602.471,361.635,5151.966,5.108,0.0525042829165206,0.0950686515175401,0.000991466170390099
8488,0,1390.809,7.6756,752.559,0,82.944,33.446,273.715,271.15,400.422,1787.083,82.987,0,0.171596678293467,0.0464371268709959
8488,0,1012.662,8.1466,794.114,0,77.164,23.957,311.268,419.179,387.17,1911.226,137.408,0,0.16618210167681,0.0718952128110438
8488,0,1234.431,8.7185,867.861,0,79.557,31.079,349.152,271.111,383.594,2093.467,137.408,0,0.171773352535134,0.0656365732060739
8512,0,168.701,11.5628,227.764,24,21.116,0,65.431,0,277.158,332.386,74.03,0.142263531336507,0.0707939679623433,0.222722978705481
8512,0,271.014,24.2848,171.788,117,33.735,0,53.802,6.783,394.217,286.503,82.987,0.43171201487746,0.0788289340860657,0.289654907627494
8512,0,191.793,26.5418,151.357,235,71.843,0,27.516,0,845.864,305.235,137.408,1.2252793376192,0.078285335079715,0.450171179582944
8512,0,292.437,34.4151,231.251,394.867,118.603,0,206.334,0,1033.078,613.385,5.108,1.350263475552,0.10298250991377,0.00832755936320582
8512,0,177.37,25.5233,126.838,280.657,139.651,0,-84.438,0,1008.193,244.718,137.408,1.5823250831595,0.121663745247612,0.561495272109122
8515,0,224.265,23.2766,272.13,203.3,27.133,0,40.451,2.747,311.678,363.61,5.108,0.906516843912336,0.0800829961246831,0.0140480184813399
8515,0,307.689,26.193,335.975,205.5,30.297,0,19.007,2.747,369.465,413.118,5.108,0.667882179733432,0.0757875936182028,0.012364506024913
8515,0,230.029,28.0616,364.374,200,30.047,0,21.759,2.747,484.119,446.406,5.108,0.869455590382082,0.0584383253657379,0.0114424985327258
8515,0,224.62,29.5645,400.509,203,26.944,0,50.404,0,528.574,509.514,2.726,0.903748553111922,0.0485024787675647,0.00535019646172627
8515,0,245.301,30.3976,395.763,218.305,27.764,0,32.642,0,548.536,487.175,74.03,0.889947452313688,0.0481762970674996,0.15195771540001
8530,0,41896,8.8925,6161,6347,5576,5555,15336,23774,17090,51298,3773,0.151494176054993,0.246007235506927,0.0735506257553901
8530,0,46949,9.9968,5216,5546,5293,6919,14923,20876,16632,48201,2370,0.118128181643911,0.241413911060433,0.0491691043754279
8530,0,46849,9.6017,5670,7314,5200,7975,14574,21382,15734,48209,2649,0.156118593780017,0.248399732492596,0.0549482461780995
8530,0,43076,8.521,4783,7963,5090,8541,16835,21464,13287,48341,2957,0.184859318413966,0.276976655602111,0.0611696075794874
8530,0,61670,11.1466,6769,43193,4757,5548,15995,42376,22780,49934,9262.703,0.700389168153073,0.172749391727494,0.185498918572516
8536,0,4070.7,55.1339,5281.8,677.7,441.8,640.8,2288,22.3,4830.9,8287.1,5.108,0.166482423170462,0.0837900885694236,0.000616379674433758
8539,0,4637,13.693,10092,11760,1334,1070,3931,935,21981,15357,82.987,2.53612249299116,0.0572163843019515,0.00540385491958065
8539,0,4992,14.8968,9756,11911,1487,1071,4412,9441,22775,15655,137.408,2.38601762820513,0.0612892589234193,0.00877725966145002
8539,0,5051,15.3316,12609,11965,1520,1180,4587,9787,24153,18716,88.518,2.36883785389032,0.0592061699061271,0.00472953622568925
8539,0,5368,16.7848,11908,12592,1634,1335,5317,14628,25813,18859,226.521,2.34575260804769,0.0595329179873939,0.0120112943422239
8539,0,5441,19.1573,10451,11385,1802,1385,5065,11339,27341,17318,2.726,2.09244624149972,0.061833030230244,0.000157408476729414
8542,0,89.956,6.2955,239.525,878.438,60.747,51.139,196.507,20.18,2279.95,496.779,82.987,9.76519631820001,0.0259525261065401,0.167050136982441
