"gvkey","act","bkvlps","cogs","dltt","dp","dv","ebit","gdwl","ppent","revt","xlr","leverage_index","depre_index","saleadmin_index"
26246,478.5,2.7017,66.894,659.82,173,0,321.066,1475.8,462.757,942.65,369.3,1.378934169279,0.272116547674662,0.391767888399724
26520,9851,46.5945,12364,2188,876,1093,3286,11035,484.641,24102,5370,0.222109430514669,0.643814202276721,0.222803086880757
26900,29.657,2.345,86.846,52.299,4.294,0,7.185,15.332,22.374,129.934,1004.974,1.76346225174495,0.161016949152542,7.73449597487955
27199,139.357,3.3709,22.112,0,20.021,0,78.123,0,96.82,134.472,92.3,0,0.171352521803134,0.686388244392885
27760,51.595,1.0018,85.104,5.041,6.6,0,-9.569,2.931,3.795,168.45,1004.974,0.0977032658203314,0.634920634920635,5.96600771742357
27776,114.732,14.1381,157.79,34.608,5.63,0,17.069,0,22.129,252.792,238.169,0.301642087647736,0.202817104362549,0.942154023861515
27784,3478.999,18.7672,223.587,2031.3,335,257.898,2097,1032,3830,6019.233,1255.659,0.58387484445957,0.0804321728691477,0.208607807672506
27790,36.559,18.8153,92.311,89.957,7.717,0,27.789,0,65.561,127.817,2.75,2.46059793758035,0.105311280329703,0.0215151349194552
27794,1355.163,18.7779,377.936,0,90.424,0,201.919,313.019,419.726,867.287,157.713,0,0.177249828481819,0.181846378419139
27823,101.49,4.0838,42.698,0,3.937,0,16.779,0,13.086,116.645,764.933,0,0.231275333372496,6.55778644605427
27828,214.793,14.1264,221.558,0,8.059,0,22.001,30.379,78.097,331.78,238.169,0,0.0935396257950694,0.717852191211044
27856,527.053,25.1464,332.431,3997,344.283,32.276,-56.52,403.193,5298.197,460.161,49.073,7.58367754286571,0.0610162552636429,0.106643109694216
27906,13.245,1.1189,14.494,4.151,1.245,0.495,3.092,0,7.945,78.748,369.3,0.313401283503209,0.135473340587595,4.68964291156601
27913,8.751,0.4003,8.041,0,0.871,0,-12.116,0,1.334,8.547,1004.974,0,0.395011337868481,117.582075582076
27928,2295,8.9881,439,998,256,0,863,1914,510,3455,10017.117,0.434858387799564,0.33420365535248,2.89931027496382
27936,131.047,11.2824,240.166,39.327,12.917,0,37.091,0,58.702,531.192,490.791,0.300098437965005,0.18035716779067,0.923942755161975
27938,967.074,13.7954,3090,106.008,126.3,2.777,230.188,839.748,658.756,7811.5,908.211,0.109617257831355,0.160880242938083,0.116265890033924
27939,6630.168,31.6152,4096.104,4448.8,750.973,241,1840.689,1271,5302,8322.929,2671.468,0.670993555517749,0.124066801553551,0.320976906086787
27960,265.06,21.4083,396.989,23.106,10.637,2.826,30.873,34.073,61.184,524.54,167.193,0.0871727156115596,0.148104314893973,0.318742135966752
27965,1062.067,25.69,1413.36,3946.908,294.2,0,-31.055,0,2138.7,1783,49.073,3.71625142293283,0.120925644292819,0.0275227145260796
27980,3370.8,19.8312,4213.7,2806,142.8,28.7,567.3,1752.4,658.9,6022.7,2423.102,0.832443336893319,0.178121491829862,0.40232819167483
27981,1912.8,7.4968,77.466,0,4.66,0,-21.113,0,1205,227.534,56.2,0,0.00385232214010548,0.246996053337084
28004,3382,32.6389,246.365,17935,2022,529.389,90.241,17721,11852.732,7526.79,146.754,5.30307510348906,0.14573254459978,0.0194975547344884
28018,245.267,9.0985,557.415,156.75,19.285,0,75.889,22.618,119.167,770.276,92.3,0.639099430416648,0.139290151099298,0.119827178829407
28118,1140.817,16.1438,834.966,4.513,40.56,0,376.876,44.572,217.424,2031.152,419.14,0.00395593684175464,0.157219052344331,0.206355802027618
28139,2590.009,8.2989,5749.656,1240.666,89.6,0,215.197,22.8,570.258,6318.691,4117,0.479019957073508,0.135786790491288,0.651559001698295
28176,1063.983,19.1599,1378.792,258.773,132.959,44.485,268.107,227.029,724.984,2076.719,524.285,0.243211592666424,0.154974164950352,0.252458324886516
28180,2301.252,22.7595,2608.303,357.273,168.23,0,733.676,743.975,1930.095,5397.525,960.9,0.155251576098576,0.0801734716976636,0.178026039712646
28191,1015.071,36.7874,4458.076,7951.187,643.716,0,802.633,759.328,16769.181,6752.504,16.003,7.83313383989888,0.0369677716464986,0.00236993565646166
28194,939,5.4952,2136.7,432.9,55.2,0,134.2,164.1,374.4,2621.9,1255.659,0.461022364217252,0.128491620111732,0.478911857813036
28195,4654.018,7.4968,12147.917,1018.93,283.284,59.869,360.387,28.455,1451.392,13409.411,3144,0.218935552032674,0.163306577136018,0.234462199719287
28206,27.967,1.3071,31.818,8.924,2.078,0,3.709,0,21.17,70.204,297.567,0.319090356491579,0.0893840330350998,4.23860463791237
28209,56.322,6.3188,20.507,11.2,3.32,0,7.538,9.092,36.981,55.557,293.022,0.198856574695501,0.0823800898240738,5.2742588692694
28285,214.34,-2.3216,453.265,943.216,116.783,38.494,45.258,690.787,27.135,867.287,1004.974,4.40055985816926,0.811455134173627,1.15875598273697
28295,481.35,7.6917,742.301,373.564,35.2,0.707,30.945,0,248.054,881.591,10017.117,0.776075620650254,0.124270089742775,11.3625445359583
28296,113.821,20.5226,97.461,385.918,112.842,0,76.014,0,767.089,327.951,5.1,3.39056940283427,0.128239600605047,0.0155511036709752
28303,350.192,7.0116,581.944,0,68.921,0,64.479,74.198,0.742,1045.61,92.3,0,0.989348721703056,0.0882738305869301
28347,79.757,-0.4149,84.79,126.682,13.765,0,5.125,26.943,42.524,146.982,92.3,1.58834961194629,0.244541562294587,0.627968050509586
28388,1441.568,7.6562,542.078,441.22,65.124,94.194,988.028,0,1479.484,2570.047,2423.102,0.306069502097716,0.0421621537632849,0.94282400282952
28397,112.372,7.8106,889.269,99.017,31.4,0,86.744,74.697,186.594,1126.397,171.903,0.881153668173566,0.144040661669587,0.152613155042139
28408,68.436,2.6109,78.296,0,1.368,0,12.131,0,4.197,112.403,171.903,0,0.245822102425876,1.52934530217165
28410,103.286,9.3477,228.383,0,1.395,3.402,7.916,47.82,15.037,273.123,192.099,0,0.0848953261927945,0.703342450104898
28460,25.297,0.5264,5.323,35,2.718,0,4.582,0,38.374,25.013,369.3,1.38356326837174,0.0661442616567702,14.7643225522728
28462,322.942,0.5724,590.139,443.983,41.115,0,73.987,169.34,270.397,801.584,808.819,1.37480724092871,0.131985284676032,1.00902587876006
28477,954.807,9.563,562.69,0,60,0,374.072,482.019,189.119,1385.301,132.8,0,0.240848750998519,0.0958636426307351
28518,100.395,6.1676,396.39,26.9,26.22,0,14.746,0,125.093,457.272,92.3,0.267941630559291,0.173283194438019,0.201849227593205
28543,401.191,20.5191,1623.007,144.93,48.008,9.996,102.493,348.047,139.86,1906.861,453.573,0.361249379971136,0.255541124619414,0.237863693263431
28564,248.447,9.0131,167.272,575,282.67,0,161.567,0,1408.531,654.268,91.455,2.31437690936095,0.16714157572045,0.139782168774875
28590,877.4,11.125,2399.8,323.7,136.6,18.9,155.8,244.3,698.9,3121.5,926.474,0.368930932299977,0.163494913225613,0.296804100592664
28641,69.52,10.6358,73.176,5.542,3.405,0,5.267,2.524,16.821,115.814,213.115,0.0797180667433832,0.16834767131415,1.84014885937797
28648,1838,22.4329,3346,450,539.2,40.618,429.724,0,3450.229,4991.979,300.635,0.244831338411317,0.135157186655033,0.0602236107163111
28675,28.769,2.9304,22.67,3.308,0.972,7.691,6.636,0.99,10.285,59.893,356.037,0.114984879557857,0.0863462734298659,5.94455111615715
28704,22.991,7.5959,66.421,28.6,13.281,0,14.447,0,156.431,142.03,167.98,1.24396502979427,0.0782561044593193,1.18270787861719
28712,18.344,1.5666,9.351,0,0.062,0,-1.632,0,0.098,16.258,92.3,0,0.3875,5.67720506827408
28717,36.807,1.5678,44.184,0,3.1,0,-1.43,0.675,4.284,61.513,171.903,0,0.419826652221018,2.79458000747809
28742,2059.9,20.1093,4306.6,1051.9,252.9,0,526.7,1113.5,1542.6,5652.8,641.756,0.510655857080441,0.140852130325815,0.113528870648174
28749,17.175,2.6219,4.176,0,3.421,0,18.646,10.309,7.372,32.897,297.567,0,0.316964699342166,9.04541447548409
28762,7137,37.5426,3749,12371,624.262,23.4,14.884,11334,2113.391,7638,49.073,1.73336135631218,0.228028168653953,0.0064248494370254
28775,31.115,0.4606,30.747,0.485,5.117,9.168,1.658,17.048,5.798,70.651,10017.117,0.0155873372971236,0.468804397617957,141.783088703628
28791,9.06,1.0495,4.283,3.2,0.919,0,1.156,0,10.258,11.598,1004.974,0.353200883002208,0.0822224210432137,86.6506294188653
28806,8.132,0.1261,8.767,0,0.655,0,-8.802,0,0.141,0.62,4.298,0,0.82286432160804,6.93225806451613
28819,54.456,3.4655,44.74,0,4.081,0,1.169,21.051,14.384,81.795,764.933,0,0.221012726780395,9.35183079650345
28853,921.373,8.3532,640.552,202.615,58.822,0,109.97,234.964,56.306,1087.506,369.3,0.219905510580406,0.510926968244041,0.339584333327816
28877,495.269,5.2644,886.56,335.504,44.457,0,157.678,386.416,258.923,1356.775,99.138,0.677417726528412,0.146538994000923,0.0730688581378637
28916,1466.919,3.6678,669.841,2718,857,78.913,119,1945.9,4096,2904,16.003,1.85286304151763,0.173026448617,0.00551067493112948
28919,1278.772,32.1056,7934.523,2581.572,173.708,563.184,567.669,396.718,4757.452,8675.9,5002,2.01878990156181,0.03522659982641,0.576539609723487
28924,429.326,13.0193,897.798,1.349,6.615,0,118.473,0,14.561,1109.557,453.573,0.00314213441533939,0.312381941820929,0.408787471035738
28930,3382,4.32,10715,2691,178,43,798,875,1307,11691,5002,0.795683027794205,0.11986531986532,0.427850483277735
28938,261.98,9.3426,65.511,0.176,3.451,0,17.541,0,17.009,140.603,213.115,0.000671807008168562,0.168670576735093,1.5157215706635
28940,860.855,13.5724,1100.496,551.155,46.573,9.412,147.739,322.556,278.866,1617.09,10017.117,0.640241387922472,0.143108232264726,6.19453277183088
28989,653.225,6.5481,454.65,1006.531,23.935,0,3.712,507.962,139.86,721.438,238.169,1.54086417390639,0.146127781678317,0.330130932942263
28998,70.441,-4.4581,255.271,368.832,82,5.75,23.831,100.081,156.917,452.193,524.285,5.2360415099161,0.343215426277745,1.15942750108914
29001,1003.125,40.5197,853.597,90,54.097,0,130.146,306.888,256.098,1197.446,5.1,0.0897196261682243,0.17439675043118,0.00425906470938982
29011,279.876,13.7887,1335.582,3193.065,199.275,0,180.505,213.576,4591.336,2140.899,22.574,11.4088560648287,0.0415969904465213,0.0105441685945951
29015,715.732,16.9251,485.768,0,12.283,0,249.088,6.507,47.737,1000.989,297.567,0,0.204648450516494,0.297272997005961
29028,11708,24.9798,67200,2308,795,338,2075,71,11314,77946,26324,0.197130167406901,0.0656536460483938,0.337720986323865
29032,151.021,13.7961,518.941,0.068,31.153,48.997,-52.734,283.822,0.115,650.562,172.533,0.000450268505704505,0.996322118459767,0.265206083355622
29040,17.026,0.9607,10.598,0.3,1.183,0,-0.937,0,4.087,28.349,1004.974,0.0176201104193586,0.224478178368121,35.4500687854951
29086,9.264,0.0796,15.927,0.014,1.269,0,-3.015,0,2.388,14.181,854.92,0.00151122625215889,0.347005742411813,60.2862985685072
29089,109.681,2.8104,87.009,400.635,68.74,22.657,28.775,71.814,393.42,244.933,213.274,3.65272927854414,0.148736368357279,0.870744244344372
29108,557.41,14.1874,897.798,392.5,333.493,30.796,180.598,153.809,2620.9,1462.931,519.179,0.704149548806085,0.112880378473683,0.354889601765223
29127,455.454,-0.719,155.108,293.432,1.1,0,13.67,0,4.804,169.878,68.6,0.644262647819538,0.186314363143631,0.403819211434088
29129,19.158,-0.3382,53.867,0,1.228,0,-1.016,0,28.13,68.545,1004.974,0,0.0418284624293208,14.6615216281275
29133,882.217,35.3267,1498.878,382.22,131.205,0,184.197,1209.376,299.242,2259.271,79.782,0.433249415960019,0.304811045262251,0.03531316074964
29143,119.76,6.0223,638.462,1432.551,109.07,24.389,196.786,72.177,1746.299,1189.282,221.246,11.9618486973948,0.0587861498170984,0.186033253677429
29150,3478.999,20.6412,39.159,2706.8,138.158,563.184,863,2836.96,2117.977,2760,238.169,0.778039890209799,0.0612365838037174,0.086293115942029
29151,23.467,4.6728,33.528,9.305,6.125,0,0.546,4.942,103.956,60.692,221.246,0.396514254058891,0.0556408462859167,3.64538983721084
29156,381.999,29.7165,1623.548,54.579,37.348,7.727,32.338,154.702,222.151,1890.851,17.9,0.142877337375229,0.143923483327489,0.00946663697985722
29165,31.286,1.2124,11.118,0.038,0.541,0,-7.664,14.596,0.455,3.995,171.903,0.00121460077990155,0.543172690763052,43.0295369211514
29170,17.645,4.3192,14418.36,2416.208,190.584,54.489,90.241,298.182,5260,12986.5,3144,136.934429016719,0.0349657944910123,0.242097562853733
29173,731,24.902,450,2304,644,0,633,0,6608,1883,146.754,3.15184678522572,0.0888030888030888,0.0779362719065321
29217,460.794,35.5686,1956.255,99.24,63.418,1.416,116.762,380.332,460.81,2301.24,369.3,0.215367387596193,0.120974079980467,0.160478698440841
29241,1074.6,4.1094,707.3,301,137.2,0,-28.5,66,183,1363.9,57.563,0.280104224827843,0.428482198625859,0.0422047070899626
29264,97.943,-2.2172,44.184,140.94,12.9,2.49,-8.478,25.397,4.197,47.213,854.92,1.43900023483046,0.754518336550272,18.1077245673861
29268,248.948,9.8016,432.461,0,14.7,0,14.884,0,56.483,622.802,293.022,0,0.206509981315764,0.470489818594031
29274,283,14.5555,180.404,0,26.718,0,41.938,46.981,119.053,367.256,891,0,0.183287485165088,2.42610059468055
29304,954.807,17.6199,332.933,0,37.906,0,90,52.758,18.973,616.625,400.27,0,0.666432250918617,0.649130346645044
29319,863.841,9.3701,477.577,1526.635,89.332,201.1,919.502,1369.394,3092.652,1713.396,960.9,1.76726388305255,0.0280743083560445,0.560816063536976
29353,4871.89,18.1381,6352.039,0.979,62.787,0,297.939,499.495,484.641,7000.779,4117,0.000200948707791022,0.114694535171749,0.588077412527949
29382,210.067,12.7547,359.564,0,8.796,0,122.054,38.613,20.791,658.047,369.3,0,0.297292729915165,0.56120611445687
29386,546.471,5.1654,472.842,0,54.658,0,116.922,3.376,352.188,878.703,524.285,0,0.134345673793032,0.596657801327639
29392,2047,23.0218,4122,1598,246,127,891,375,2845,5842,1534.4,0.780654616511969,0.0795858945325137,0.262649777473468
29433,286.324,20.8125,1648.9,367.094,17,3.248,-2.422,102.25,414.048,1681.616,578.753,1.28209301350917,0.039438763200386,0.344164779592963
29435,96.04,3.4118,128.224,0,5.447,0,-6.641,0,5.347,175.668,356.037,0,0.504632203075783,2.02676070769861
29449,50.77,7.8404,82.998,6.847,3.152,0,14.38,6.481,12.575,120.766,1270.3,0.134863108134725,0.20041966045654,10.5186890349933
29453,165.61,-9.7642,43.042,2927.509,63.251,0,104.623,76.819,2157.597,291.513,132.445,17.6771269850854,0.0284805623797756,0.454336513294433
29511,1311.4,35.0005,1979,641.5,122.7,3.8,242.7,685.7,1126.2,2748.3,490.791,0.489171877382949,0.0982464568820562,0.178579849361423
29517,60.67,4.7773,60.383,4.855,4.991,0,31.64,0,30.589,257.552,221.246,0.0800230756551838,0.140275435637999,0.859034292104119
29555,1365.406,6.1955,1891.952,183.707,168.934,51.435,919.502,357.221,3450.229,3263.645,2024.606,0.134543864608768,0.0466776434219735,0.620351171772665
29577,261.16,27.0689,1165.9,0.252,1.711,0,16.779,84.064,71.581,1274.6,57.563,0.000964925716036146,0.0233449762593462,0.045161619331555
29608,1446.246,25.2581,7707,570.931,3.129,0,116.922,0,2495.433,5149.5,5237.971,0.394767556833346,0.00125232033465649,1.01718050296145
29609,313.817,17.9857,647.38,225.004,18.772,0,80.128,516.455,106.985,917.337,293.629,0.716991112654827,0.149272008715221,0.320088473483573
29612,103.225,6.834,480.462,19.905,29.099,0,13.931,19.137,151.317,523.492,156.025,0.192831193993703,0.161288355799929,0.298046579508378
29616,29.087,8.379,82.992,1.027,2.715,0,-0.508,7.212,18.64,90.614,213.274,0.0353078694949634,0.127136501990166,2.35365396075662
29621,409.724,7.2881,790.526,0.029,23.175,0,18.24,16.207,52.906,923.996,524.285,7.07793539065322e-05,0.304609560862765,0.567410464980368
29627,291.872,5.1654,38.834,209.721,0.172,0,17.336,226.257,35.881,100.763,1270.3,0.718537578116435,0.00477075416747566,12.6068100393994
29634,40.181,5.0354,26.522,0,1.148,0,3.361,3.159,2.169,47.354,293.022,0,0.346095869761833,6.18790387295688
29698,1583.991,22.6832,1935.766,30.079,256,46.2,918,480.398,1521.5,3716.9,2423.102,0.0189893755709471,0.144022503516174,0.651914767682746
29705,57.278,6.7677,274.217,0,137.2,0,65.958,0,503.8,645.357,57.563,0,0.214040561622465,0.08919559251701
29722,114.332,7.1863,134.339,0,15.707,0,-11.713,0,7.786,225.482,213.274,0,0.668582130847486,0.94585820597653
29733,696.211,31.2741,1281.027,782.045,179.879,73.55,188.568,626.527,1687.83,1782.857,212.319,1.1232873367413,0.0963099712000103,0.119089192234711
29751,1348.198,15.4603,1521.264,851.927,95.578,49.643,421.806,272.238,1006.313,2362.764,1540.417,0.631900507195531,0.08673997700317,0.65195550634765
29762,36.178,3.5362,51.93,1.035,2.898,0,-0.774,32.78,4.64,73.741,297.567,0.028608546630549,0.384452109312815,4.03529922295602
29791,3353,32.5773,5454.807,2476,863.4,0,605,0,9662,6633,854.92,0.738443185207277,0.0820301366218861,0.128888888888889
29816,125.882,10.9078,3109.067,347.953,0.701,1.385,120.802,13.2,8.034,3071.545,2024.606,2.76412036669262,0.0802518603319977,0.659149060163533
29829,15.254,0.8803,28.363,0.312,0.908,0,2.564,0.969,4.527,53.077,854.92,0.0204536515012456,0.167065317387304,16.1071650620796
29830,709,25.9954,2140,897.3,141.3,23.4,380.2,748.8,1250,3001.4,527.576,1.26558533145275,0.101559692374039,0.175776637569134
29837,87.419,1.4569,57.192,0,2.267,0,-34.357,0,1.929,62.381,356.037,0,0.540276453765491,5.70745900193969
29870,298.809,24.041,650.398,55.235,13.303,0.87,8.306,7.083,118.234,805.043,192.099,0.184850523243945,0.101135041851342,0.238619551999086
29887,1445.301,26.3545,1813.719,0,101.084,15.249,252.089,1727.165,227.802,2387.829,1540.417,0,0.30735269971966,0.645111940595411
29894,115.67,4.6996,296.422,69.469,18.195,0,20.345,8.396,118.488,365.369,369.3,0.600579234027838,0.133118237088738,1.01075898612088
29900,345.312,5.985,797.05,77.879,16.102,0,14.95,338.908,26.443,1071.343,808.819,0.225532272263924,0.378469855447174,0.754958029314608
29910,767.792,18.2321,1891.952,30.429,4.1,0,75.776,33.785,23.528,2114.979,1540.417,0.0396318273699127,0.148400173736789,0.728336782540158
29921,10.734,0.81,3.263,2.231,0.796,0,-5.677,2.396,1.081,5.422,92.3,0.207844233277436,0.424080980287693,17.023238657322
29930,877,32.4421,25519,21846,4820,0,3896,1887,19123,33862,3144,24.9099201824401,0.201311448022387,0.09284743960782
29942,877,51.5065,2848.9,2464.9,166.8,0,504.9,2945.7,1219,4048.5,176.988,2.81060433295325,0.120363688843989,0.04371693219711
29964,47.065,4.9976,36.124,0.032,2.049,1.496,6.439,0,11.926,59.875,221.246,0.000679910761712525,0.146618962432916,3.69513152400835
29968,1404.1,5.8616,5621.5,650.6,197.1,22,-61.1,37.1,2033.2,5968.3,1169.132,0.463357310732854,0.0883737613773932,0.195890287016403
30006,915.906,3.6234,3259.216,90,34.424,0,69.565,78.821,111.107,3593.239,911.028,0.098263358903643,0.236540668311219,0.2535394945897
30016,70.114,9.978,88.397,0.263,3.016,9.621,12.33,10.753,16.154,150.542,167.98,0.00375103403029352,0.157329160146062,1.11583478364842
30029,23.78,2.8249,35.091,0.237,0.876,0,2.625,23.787,1.392,58.243,369.3,0.0099663582842725,0.386243386243386,6.34067613275415
30032,327.331,5.346,153.435,199.369,5.304,0,-44.957,310.4,0.294,221.316,172.533,0.609074606438131,0.947481243301179,0.779577617524264
30059,9783.322,27.0839,30076,10491,1507,0,4056,2526.8,17668,34915,7364,1.07233514342061,0.0785919165580183,0.210912215380209
30098,828.537,22.5592,1208.448,250.682,60.248,10.499,260.6,571.796,286.563,1895.104,10017.117,0.302559813261206,0.173719980046769,5.28578748184796
30137,353.979,0.9592,159.918,231.969,14.8,0,-15.679,76.501,89.773,159.039,369.3,0.655318535845347,0.141527927859008,2.32207194461736
30138,1912.8,22.6832,794.492,2718,277.132,81.879,430,58.608,3252.967,1875.162,49.073,1.42095357590966,0.0785054470143755,0.0261700055781847
30161,5981,27.1397,74687,19999,4831,4423,11247,15294,23515,81342,13934,3.34375522487878,0.170429690256121,0.171301418701286
30169,527.053,10.3455,2545,4934,736.273,398.7,1227,499.495,11339,5063.862,453.573,9.36148736464834,0.0609736111142166,0.0895705688662132
30175,42.397,3.8658,251.081,23.819,5.825,1.547,8.58,0,37.127,290.13,10017.117,0.56180861853433,0.135616502141926,34.5263054492814
30205,18.953,3.4253,39.051,0,2.585,0,-1.67,7.12,3.608,56.474,369.3,0,0.41740674955595,6.53929241774976
30219,370.4,20.3853,904.047,4911,658,1253,861.852,0,16769.181,3651,16.003,13.2586393088553,0.0377571105734198,0.00438318268967406
30220,97.007,3.0411,226.176,21.305,14.724,0,-5.117,6.9,68.59,266.654,92.3,0.219623326151721,0.176729001128262,0.346141441718482
30234,1046.841,6.3763,182.79,485.256,282.062,0,-125.624,0,1785.607,434.376,5.905,0.463543174178314,0.136415451409292,0.0135942133082859
30255,215.895,-2.318,79.703,294.256,0.137,0,9.574,9.429,1.142,89.414,854.92,1.3629588457352,0.10711493354183,9.56136622900217
30259,465.953,6.9856,1464.897,1813.196,212.387,0,377.036,1185.756,1965.774,2459.111,524.285,3.89137101810698,0.0975074845247895,0.213201030779009
30260,591.256,15.7257,289.977,0,21.372,19.764,79.947,70.069,177.072,555.487,222.337,0,0.10769788958094,0.400255991589362
30276,2805.7,16.2196,39.789,1229,118.12,12.264,601.195,22.8,123.897,1221.663,108,0.438036853548134,0.488064888003735,0.0884040852510062
30310,236.205,4.6298,88.879,896.9,36.1,0,43.371,246.259,381.199,271.732,176.988,3.79712537837895,0.0865087143750644,0.651332930976109
30398,63.019,0.8656,16.851,0,5.645,0,-17.589,4.15,5.796,82.844,764.933,0,0.493400926492439,9.2334146105934
30443,881.3,27.3682,3193.1,290.3,78.7,2.9,114.3,406.4,1033.1,3552.9,305.6,0.329399750368773,0.0707861126101817,0.0860142418869093
30477,335.655,15.6708,471.12,225.256,27.322,8.688,116.581,405.18,129.75,821.829,57.563,0.671093831463854,0.173945706427626,0.0700425514310155
30540,11.233,0.675,21.39,2.895,0.96,0,0.92,0.556,1.671,33.62,171.903,0.257722781091427,0.364880273660205,5.11311719214753
30558,154.156,12.8592,257.064,0.005,3.502,1.163,19.666,11.619,33.813,306.897,490.791,3.24346765614053e-05,0.0938496583143508,1.5992042932971
30576,354.913,9.083,236.266,47.5,10.545,22.502,153.864,0,73.986,605.674,171.903,0.133835616052385,0.124747134187458,0.283820999415527
30612,293.93,30.0297,820.533,144.688,32.3,0,205.335,791.412,138.554,1634.319,357.502,0.492253257578335,0.189050300256359,0.218746768531725
30614,13.518,0.2779,27.936,1.344,1.863,0,-5.925,0.672,2.446,35.129,1004.974,0.0994229915667998,0.432350893478765,28.6081015685047
30618,99.38,8.0175,98.057,23.07,3.004,0,9.548,0,37.099,136.676,57.563,0.232139263433286,0.074907114180984,0.421163920512746
30641,808.145,18.7898,439,350,520,0,74.9,291.657,1567.062,1507.012,22.574,0.433090596365751,0.24915407400451,0.0149793100519438
30649,15.509,0.0331,1.372,0.117,0.405,0,-4.107,0,0.507,26.051,92.3,0.00754400670578374,0.444078947368421,3.54305017081878
30651,185.586,5.0162,531.648,707.03,31.908,0,93.311,376.263,393.42,724.909,1004.974,3.80971625014818,0.0750197494639431,1.38634504468837
30662,991.775,0.0528,1099.641,3021.763,273.282,0,529.214,1834.856,1761.274,2816.992,356.037,3.04682312016334,0.134320215319706,0.126389070327498
30666,13.756,3.1815,8.96,2.827,0.72,0,0.846,0,7.906,17.371,764.933,0.205510322768247,0.0834685833526548,44.0350584307179
30671,1700.897,37.8319,4727.887,857.789,120.603,29.692,360.721,1109.6,1025.305,6312.795,149.894,0.504315664029039,0.105246669017059,0.0237444745156464
30701,399.6,21.7374,1615.524,250,391.681,0,367.8,42.85,3558.334,2362.764,1270.3,0.625625625625626,0.0991593702808723,0.537633043333994
30710,90.787,1.2466,86.812,0,6.985,0,-33.309,0,15.011,138.336,764.933,0,0.317557737770504,5.52952955123757
30714,4874,18.8877,16259,2601.67,365.8,22,360.387,0,5298.197,15844.627,162.451,0.533785391875257,0.0645833675406255,0.0102527500331816
30797,1348.198,20.2233,911.9,1526.635,164.268,59,1410.9,188.698,4096,4177.681,960.9,1.13235222126127,0.0385581376570676,0.230007987685034
30847,84.213,7.3135,52.153,0,8.86,0,18.455,0.868,29.873,122.087,213.274,0,0.228745514161051,1.7469017995364
30870,250.283,1.5251,59.559,45.711,6.551,0,-108.242,17.361,8.057,166.344,751.49,0.182637254627761,0.448452902519168,4.51768624056173
30877,91.138,6.9251,571.934,155.381,56.1,0,21.715,11.539,323.954,649.749,213.115,1.70489806666813,0.147610602703826,0.327995887642767
30899,24.28,0.7579,28.701,1.018,0.54,0,2.152,0,3.008,37.273,297.567,0.0419275123558484,0.152198421645998,7.98344646258686
30928,1437,23.0205,36.45,290.3,9.386,0,73.034,78.821,0.335,441.639,22.574,0.202018093249826,0.965538524843123,0.0511141452634391
30964,602.382,29.077,1893.92,12126.732,110.34,0,90.241,11334,3203.823,3590,16.003,20.1312987439864,0.0332934740988901,0.00445766016713092
31037,32.187,25.1814,159.535,129.661,22.806,0,36.288,0,437.303,233.128,12.514,4.02836548917265,0.0495665157603959,0.0536786657973302
31055,2014.286,38.1958,4928,335.504,289.564,0,323.687,121.414,30.93,5591.4,911.028,0.166562245877696,0.903492733093287,0.162933791179311
31099,8.68,6.5481,38.247,0,2.043,0,-0.37,0,23.948,39.92,17.7,0,0.0786041321996076,0.443386773547094
31122,2253.212,9.1769,1978.047,168.039,147.035,0,1373.276,322.159,619.537,4925.819,641.756,0.0745775364235589,0.191808466784594,0.130284121280136
31147,214.362,3.6303,115.444,0,13.091,8.646,74.97,0,64.517,297.366,92.3,0,0.168681063807855,0.310391907615531
31170,139.588,23.4361,150.182,7.99,5.469,0,20.423,0,71.581,189.423,9.535,0.0572398773533542,0.070979883192732,0.0503370762790157
31189,1793.849,12.1229,583.089,0,204.148,0,288,70.07,168.072,1644.2,172.533,0,0.548460587824405,0.104934314560272
31203,349.367,5.723,393.137,196.01,72.131,0,56.679,0,509.787,555.878,17.9,0.561043258235609,0.123953890410676,0.0322013103594674
31214,946.9,22.8895,354.659,0.025,0.348,0,173.119,1.724,107.238,972.576,79.782,2.64019431830183e-05,0.00323462160504155,0.0820316355739808
31224,414.097,4.27,511.091,150,26.764,0,613.549,0,198.213,1596.529,149.894,0.362233969335687,0.118963271801117,0.0938874270370285
31227,113.684,2.6682,224.806,30,11.773,20.662,53.215,0,34.324,509.515,578.753,0.263889377572921,0.255396229689568,1.13589001305163
31232,3353,5.6748,1597.6,395.309,150.6,0,722.6,0,99.613,3151.268,149.894,0.117897107068297,0.60188719211232,0.0475662495224145
31337,210.067,5.6295,4.914,0.565,32.5,0,91.105,0,13.253,161.534,17.9,0.00268961807423346,0.710335934255677,0.110812584347568
31389,2738,20.6412,5766.166,235.477,142.8,205.103,1163,2108.847,2615.072,5149.5,6847,0.0860032870708546,0.0517790528349394,1.32964365472376
31392,457.02,13.5516,5495.613,1203.332,115.328,0,107.245,403.193,1005.152,6367.762,2708,2.63299636777384,0.102927316864201,0.425267150374025
31418,15.756,0.9151,5.309,0,0.363,0,-3.594,0,2.362,14.502,297.567,0,0.133211009174312,20.5190318576748
31419,42.627,4.0372,5.02,0,1.436,0,3.069,0,21.346,0.54,356.037,0,0.0630322184180493,659.327777777778
